sale_id,store_id,sale_time,sale_status,subtotal_amount,discount_amount,tax_amount,refund_amount,total_amount
29203,2,2026-07-24 17:35:00,completed,46.71,1.50,4.01,0,49.22
29204,3,2026-01-02 13:30:00,completed,92.48,2.50,7.99,0,97.97
29205,2,2025-11-03 09:10:00,completed,50.68,0.00,4.50,0,55.18
29206,3,2026-05-03 18:20:00,completed,51.08,0.00,4.53,0,55.61
29207,1,2025-11-20 12:15:00,partially_refunded,72.36,2.00,6.24,5.43,76.60
29208,3,2026-02-23 09:30:00,completed,74.04,1.00,6.48,0,79.52
29209,3,2026-03-25 16:30:00,completed,41.51,1.00,3.60,0,44.11
29210,2,2025-12-07 18:45:00,completed,44.44,1.50,3.81,0,46.75
29211,3,2026-05-13 10:15:00,completed,33.32,1.00,2.87,0,35.19
29212,2,2025-12-08 16:05:00,completed,30.83,0.00,2.74,0,33.57
29213,3,2025-12-23 09:20:00,completed,62.40,1.50,5.40,0,66.30
29214,1,2026-05-31 09:20:00,completed,67.36,0.00,5.98,0,73.34
29215,1,2026-01-08 17:00:00,completed,31.12,2.50,2.54,0,31.16
29216,3,2026-06-13 16:10:00,completed,121.85,1.00,10.73,0,131.58
29217,3,2026-06-07 15:25:00,completed,55.88,0.00,4.96,0,60.84
29218,1,2025-12-05 14:10:00,completed,88.72,2.00,7.70,0,94.42
29219,3,2026-06-12 09:45:00,completed,110.42,2.00,9.62,0,118.04
29220,2,2026-05-19 18:05:00,completed,49.58,5.00,3.96,0,48.54
29221,3,2026-07-09 16:30:00,completed,27.96,0.00,2.48,0,30.44
29222,2,2026-02-25 15:40:00,completed,8.97,0.00,0.80,0,9.77
29223,2,2026-01-15 14:15:00,completed,59.93,0.50,5.27,0,64.70
29224,3,2026-03-30 10:45:00,completed,73.94,1.50,6.43,0,78.87
29225,1,2026-07-26 14:05:00,completed,15.98,0.00,1.42,0,17.40
29226,2,2025-11-28 11:05:00,completed,67.90,2.00,5.85,0,71.75
29227,3,2025-11-18 18:30:00,completed,8.98,0.00,0.80,0,9.78
29228,3,2026-05-01 19:40:00,completed,35.83,0.50,3.14,0,38.47
29229,3,2026-06-24 12:50:00,completed,66.92,3.50,5.63,0,69.05
29230,1,2026-06-20 10:50:00,completed,49.90,1.00,4.34,0,53.24
29231,3,2026-01-18 18:40:00,completed,75.07,0.00,6.66,0,81.73
29232,2,2026-05-22 14:25:00,completed,79.36,1.00,6.95,0,85.31
29233,2,2026-07-29 16:00:00,completed,23.94,0.00,2.12,0,26.06
29234,3,2025-11-29 16:30:00,completed,35.25,0.00,3.13,0,38.38
29235,2,2025-12-08 13:55:00,completed,55.89,1.50,4.83,0,59.22
29236,2,2026-02-28 19:00:00,completed,67.88,1.50,5.89,0,72.27
29237,1,2025-11-14 08:55:00,completed,48.12,1.50,4.14,0,50.76
29238,2,2026-04-13 12:05:00,completed,42.22,3.50,3.44,0,42.16
29239,1,2026-05-22 10:30:00,completed,56.10,2.50,4.76,0,58.36
29240,3,2026-06-01 15:00:00,completed,39.44,0.00,3.50,0,42.94
29241,2,2026-01-24 19:30:00,completed,70.70,0.00,6.27,0,76.97
29242,2,2026-07-27 10:15:00,completed,23.96,0.00,2.13,0,26.09
29243,1,2026-06-08 08:30:00,completed,16.35,0.00,1.45,0,17.80
29244,1,2026-01-31 10:35:00,completed,9.49,0.00,0.84,0,10.33
29245,3,2026-07-24 11:50:00,completed,61.88,1.50,5.36,0,65.74
29246,1,2026-04-28 17:55:00,completed,70.39,1.50,6.11,0,75.00
29247,3,2026-03-30 11:40:00,partially_refunded,56.88,2.00,4.87,5.98,59.75
29248,1,2026-04-18 18:00:00,completed,38.12,0.00,3.38,0,41.50
29249,1,2026-03-09 10:20:00,completed,57.70,0.00,5.12,0,62.82
29250,2,2025-11-08 13:40:00,completed,4.49,0.00,0.40,0,4.89
29251,3,2026-01-15 11:35:00,completed,55.39,2.00,4.74,0,58.13
29252,1,2026-02-09 19:20:00,completed,8.98,0.00,0.80,0,9.78
29253,3,2026-06-25 14:50:00,completed,11.98,0.00,1.06,0,13.04
29254,2,2026-05-10 15:45:00,completed,90.43,2.50,7.80,0,95.73
29255,2,2026-07-15 13:15:00,completed,62.99,4.50,5.19,0,63.68
29256,1,2026-05-08 13:30:00,completed,19.47,0.00,1.73,0,21.20
29257,3,2026-07-17 19:55:00,completed,56.21,2.00,4.81,0,59.02
29258,2,2026-05-21 12:05:00,completed,62.26,2.00,5.35,0,65.61
29259,2,2025-12-27 16:10:00,completed,75.38,1.50,6.56,0,80.44
29260,3,2025-11-24 19:00:00,completed,6.98,0.00,0.62,0,7.60
29261,1,2025-12-13 20:10:00,completed,3.49,0.00,0.31,0,3.80
29262,1,2026-06-18 16:15:00,completed,42.09,2.00,3.56,0,43.65
29263,1,2026-01-19 09:25:00,completed,75.90,1.50,6.60,0,81.00
29264,3,2025-11-05 18:00:00,completed,41.10,0.00,3.65,0,44.75
29265,1,2026-03-12 17:35:00,completed,38.33,0.50,3.36,0,41.19
29266,2,2026-06-19 15:05:00,completed,14.16,0.00,1.26,0,15.42
29267,3,2026-04-25 13:10:00,completed,53.82,3.00,4.51,0,55.33
29268,3,2026-02-04 09:45:00,completed,26.96,1.00,2.30,0,28.26
29269,3,2026-03-01 12:05:00,completed,24.25,0.50,2.11,0,25.86
29270,2,2026-01-21 17:45:00,completed,82.87,1.50,7.22,0,88.59
29271,1,2026-04-05 16:10:00,completed,22.56,2.00,1.82,0,22.38
29272,1,2026-04-21 08:20:00,completed,64.09,1.50,5.55,0,68.14
29273,1,2026-02-17 20:30:00,completed,61.08,2.00,5.24,0,64.32
29274,2,2026-06-12 20:50:00,partially_refunded,84.54,1.50,7.37,22.83,90.41
29275,3,2026-01-28 17:00:00,completed,61.39,2.00,5.27,0,64.66
29276,1,2026-05-15 19:25:00,completed,71.19,0.00,6.32,0,77.51
29277,1,2025-11-18 17:55:00,completed,57.60,0.00,5.11,0,62.71
29278,3,2026-03-29 10:15:00,completed,34.44,0.00,3.06,0,37.50
29279,3,2025-12-21 19:00:00,completed,82.46,1.50,7.19,0,88.15
29280,3,2026-04-07 18:40:00,completed,30.96,1.00,2.66,0,32.62
29281,3,2026-03-18 15:40:00,completed,35.96,0.00,3.19,0,39.15
29282,1,2026-05-31 14:55:00,completed,21.96,1.00,1.86,0,22.82
29283,2,2026-07-19 15:50:00,completed,65.40,0.50,5.76,0,70.66
29284,2,2026-04-26 20:40:00,completed,3.79,0.50,0.29,0,3.58
29285,2,2026-02-14 12:40:00,completed,66.96,2.00,5.77,0,70.73
29286,3,2026-05-03 20:35:00,completed,31.95,0.50,2.79,0,34.24
29287,2,2026-06-03 10:10:00,completed,23.46,0.00,2.08,0,25.54
29288,3,2026-06-13 16:30:00,completed,62.39,0.00,5.54,0,67.93
29289,3,2025-11-26 12:00:00,completed,61.89,0.00,5.49,0,67.38
29290,2,2026-06-15 08:05:00,completed,111.44,1.50,9.76,0,119.70
29291,3,2026-01-06 11:05:00,completed,91.87,2.00,7.98,0,97.85
29292,3,2026-06-15 19:35:00,completed,16.47,1.50,1.33,0,16.30
29293,1,2026-06-09 11:45:00,completed,41.02,0.00,3.64,0,44.66
29294,3,2026-07-24 09:50:00,completed,85.88,0.00,7.62,0,93.50
29295,1,2025-12-16 13:10:00,completed,80.45,0.50,7.10,0,87.05
29296,1,2025-12-13 08:20:00,completed,66.77,1.50,5.79,0,71.06
29297,1,2026-04-23 17:05:00,completed,31.45,0.50,2.75,0,33.70
29298,2,2026-06-12 14:15:00,completed,128.02,0.00,11.36,0,139.38
29299,2,2025-11-22 12:35:00,completed,19.95,2.00,1.59,0,19.54
29300,2,2026-03-15 15:00:00,completed,60.88,2.00,5.23,0,64.11
29301,3,2026-02-12 09:45:00,completed,29.45,0.00,2.61,0,32.06
29302,1,2026-07-27 17:15:00,completed,97.39,1.50,8.51,0,104.40
29303,1,2026-05-02 13:50:00,completed,67.08,0.00,5.95,0,73.03
29304,3,2026-04-29 17:25:00,completed,38.31,0.00,3.40,0,41.71
29305,3,2026-03-25 16:40:00,completed,14.37,0.00,1.28,0,15.65
29306,1,2026-04-18 12:55:00,completed,53.28,0.00,4.73,0,58.01
29307,2,2026-02-23 20:00:00,completed,21.33,1.50,1.76,0,21.59
29308,3,2026-01-12 13:05:00,completed,45.12,0.00,4.00,0,49.12
29309,3,2026-04-11 13:05:00,completed,8.98,0.00,0.80,0,9.78
29310,1,2025-11-13 14:25:00,completed,51.92,0.00,4.61,0,56.53
29311,3,2025-11-29 14:25:00,completed,86.00,2.00,7.46,0,91.46
29312,3,2026-04-09 12:40:00,completed,7.99,0.00,0.71,0,8.70
29313,2,2026-06-13 17:55:00,completed,28.83,1.50,2.43,0,29.76
29314,2,2025-12-12 08:50:00,completed,111.03,0.00,9.85,0,120.88
29315,2,2025-11-08 11:45:00,completed,46.00,1.00,3.99,0,48.99
29316,3,2026-04-26 10:00:00,completed,79.84,1.00,7.00,0,85.84
29317,1,2025-12-07 20:45:00,completed,29.47,0.00,2.62,0,32.09
29318,3,2026-07-09 18:10:00,completed,53.78,0.00,4.77,0,58.55
29319,1,2026-01-11 16:50:00,completed,91.33,2.00,7.93,0,97.26
29320,1,2025-12-12 17:40:00,completed,21.95,0.00,1.95,0,23.90
29321,3,2026-06-14 18:20:00,completed,77.55,0.00,6.88,0,84.43
29322,1,2026-04-04 19:50:00,completed,55.89,0.00,4.96,0,60.85
29323,3,2026-05-10 09:30:00,completed,65.40,1.50,5.67,0,69.57
29324,3,2025-11-09 15:40:00,completed,129.75,3.00,11.25,0,138.00
29325,2,2026-02-12 17:00:00,completed,37.12,1.00,3.21,0,39.33
29326,3,2026-07-09 20:40:00,completed,14.47,0.00,1.28,0,15.75
29327,3,2025-11-16 13:20:00,completed,18.76,1.00,1.58,0,19.34
29328,3,2026-05-10 16:00:00,completed,40.51,2.00,3.42,0,41.93
29329,1,2025-12-19 19:25:00,completed,16.07,1.50,1.29,0,15.86
29330,3,2026-04-29 10:55:00,completed,40.44,0.00,3.59,0,44.03
29331,3,2026-04-22 18:35:00,completed,4.29,1.50,0.25,0,3.04
29332,3,2026-03-17 10:45:00,completed,34.97,2.00,2.93,0,35.90
29333,3,2026-03-02 14:05:00,completed,8.98,0.00,0.80,0,9.78
29334,1,2026-06-14 15:55:00,completed,32.94,0.00,2.92,0,35.86
29335,1,2026-05-19 15:10:00,completed,66.40,0.50,5.85,0,71.75
29336,2,2026-01-26 14:45:00,completed,76.56,0.00,6.79,0,83.35
29337,1,2026-03-01 09:55:00,completed,34.95,0.50,3.06,0,37.51
29338,3,2026-05-30 12:35:00,completed,51.41,0.00,4.56,0,55.97
29339,1,2025-11-19 11:15:00,completed,18.48,0.00,1.64,0,20.12
29340,2,2025-11-09 16:20:00,completed,17.45,0.50,1.50,0,18.45
29341,3,2026-07-19 17:00:00,completed,57.93,0.00,5.14,0,63.07
29342,2,2026-02-08 12:50:00,completed,54.86,1.50,4.74,0,58.10
29343,1,2025-11-24 18:00:00,completed,71.71,0.79,6.29,0,77.21
29344,2,2025-12-23 13:50:00,completed,85.45,0.00,7.58,0,93.03
29345,1,2026-07-07 14:25:00,completed,71.50,0.50,6.30,0,77.30
29346,2,2026-01-11 20:45:00,completed,74.39,0.00,6.60,0,80.99
29347,2,2026-02-22 09:30:00,partially_refunded,32.76,1.00,2.82,14.14,34.58
29348,1,2026-05-24 18:45:00,completed,4.99,0.50,0.40,0,4.89
29349,3,2026-07-06 14:05:00,completed,33.41,1.50,2.83,0,34.74
29350,3,2026-06-27 09:45:00,completed,65.58,0.00,5.82,0,71.40
29351,2,2026-06-23 19:10:00,completed,38.83,1.00,3.36,0,41.19
29352,3,2026-05-17 19:40:00,completed,76.48,0.00,6.79,0,83.27
29353,2,2026-07-08 17:35:00,completed,42.91,0.00,3.81,0,46.72
29354,1,2026-05-12 08:30:00,completed,78.08,1.50,6.80,0,83.38
29355,3,2026-06-08 15:35:00,completed,87.65,0.50,7.73,0,94.88
29356,3,2026-05-17 10:20:00,completed,70.88,0.00,6.29,0,77.17
29357,1,2025-12-05 15:50:00,completed,93.26,1.50,8.14,0,99.90
29358,1,2026-07-29 18:00:00,completed,17.97,2.00,1.42,0,17.39
29359,2,2025-12-03 10:10:00,completed,143.82,1.00,12.68,0,155.50
29360,2,2025-11-19 19:15:00,completed,85.05,0.50,7.50,0,92.05
29361,1,2026-05-05 12:00:00,completed,51.90,0.00,4.61,0,56.51
29362,2,2026-02-17 11:50:00,completed,19.16,0.00,1.70,0,20.86
29363,3,2025-11-05 13:15:00,completed,48.42,1.00,4.21,0,51.63
29364,2,2026-02-12 14:35:00,completed,36.03,1.00,3.11,0,38.14
29365,2,2025-12-10 19:55:00,completed,27.56,0.00,2.45,0,30.01
29366,1,2026-07-23 16:55:00,completed,34.22,0.00,3.04,0,37.26
29367,1,2026-05-15 19:05:00,completed,64.98,1.00,5.68,0,69.66
29368,2,2026-02-19 15:10:00,completed,51.82,0.00,4.60,0,56.42
29369,1,2026-03-05 17:00:00,completed,65.27,0.00,5.79,0,71.06
29370,3,2025-11-04 18:30:00,completed,78.86,0.00,7.00,0,85.86
29371,2,2026-06-29 13:10:00,completed,87.62,2.00,7.60,0,93.22
29372,3,2025-12-27 12:30:00,completed,44.94,0.00,3.99,0,48.93
29373,3,2026-06-02 17:05:00,completed,64.60,0.00,5.73,0,70.33
29374,1,2026-02-05 20:40:00,completed,37.82,1.50,3.22,0,39.54
29375,2,2026-05-21 16:50:00,completed,67.67,2.00,5.83,0,71.50
29376,1,2025-11-18 11:10:00,completed,50.38,0.00,4.47,0,54.85
29377,1,2026-05-10 18:15:00,completed,20.77,0.00,1.84,0,22.61
29378,2,2025-12-08 11:05:00,completed,77.08,0.00,6.84,0,83.92
29379,2,2026-07-12 09:55:00,completed,36.53,0.00,3.24,0,39.77
29380,3,2026-02-14 20:35:00,completed,4.99,0.50,0.40,0,4.89
29381,2,2026-03-04 10:15:00,completed,76.49,2.50,6.57,0,80.56
29382,2,2026-02-28 18:55:00,voided,0,0,0,0,0
29383,3,2025-11-17 11:20:00,completed,70.67,0.00,6.27,0,76.94
29384,3,2026-02-27 12:35:00,completed,20.97,2.00,1.68,0,20.65
29385,3,2026-05-22 16:45:00,completed,84.39,0.00,7.49,0,91.88
29386,3,2025-11-18 20:10:00,completed,103.75,0.50,9.16,0,112.41
29387,3,2026-06-30 16:50:00,completed,6.49,0.00,0.58,0,7.07
29388,1,2026-07-27 15:05:00,completed,47.96,0.00,4.26,0,52.22
29389,1,2026-07-30 15:00:00,completed,133.22,1.50,11.69,0,143.41
29390,2,2026-01-24 09:15:00,completed,41.02,2.50,3.42,0,41.94
29391,2,2025-12-29 20:35:00,completed,27.13,2.00,2.23,0,27.36
29392,3,2025-12-23 11:40:00,completed,81.89,1.00,7.18,0,88.07
29393,3,2026-01-06 18:00:00,completed,49.28,0.00,4.37,0,53.65
29394,3,2026-01-09 12:40:00,completed,9.78,0.00,0.87,0,10.65
29395,2,2026-06-25 13:35:00,completed,94.86,1.00,8.33,0,102.19
29396,2,2026-07-24 09:30:00,completed,4.99,0.00,0.44,0,5.43
29397,1,2026-05-07 19:10:00,completed,71.78,0.00,6.37,0,78.15
29398,3,2026-04-20 09:25:00,completed,5.98,0.00,0.53,0,6.51
29399,3,2026-06-14 16:45:00,completed,5.99,1.50,0.40,0,4.89
29400,2,2026-04-30 09:30:00,completed,26.46,2.00,2.17,0,26.63
29401,1,2025-12-05 10:30:00,completed,38.52,1.00,3.33,0,40.85
29402,2,2025-12-29 18:20:00,completed,83.37,0.00,7.40,0,90.77
29403,3,2025-12-05 19:00:00,completed,49.09,1.00,4.27,0,52.36
29404,2,2026-03-17 10:30:00,completed,92.52,2.00,8.03,0,98.55
29405,2,2026-01-01 11:15:00,completed,17.97,0.00,1.59,0,19.56
29406,1,2026-01-16 08:40:00,completed,29.92,0.00,2.66,0,32.58
29407,3,2026-05-25 11:35:00,completed,69.87,0.00,6.20,0,76.07
29408,1,2026-04-16 18:40:00,completed,16.54,2.00,1.29,0,15.83
29409,2,2026-03-25 08:40:00,completed,24.55,0.00,2.18,0,26.73
29410,1,2026-02-07 20:30:00,completed,60.59,1.50,5.24,0,64.33
29411,3,2025-12-29 09:20:00,completed,60.07,0.50,5.29,0,64.86
29412,1,2025-12-18 20:10:00,completed,51.40,2.00,4.38,0,53.78
29413,1,2026-04-18 09:10:00,completed,61.88,0.00,5.49,0,67.37
29414,3,2026-04-25 17:40:00,completed,94.33,1.00,8.28,0,101.61
29415,2,2026-05-03 12:25:00,completed,66.00,2.00,5.68,0,69.68
29416,1,2026-05-13 12:40:00,completed,13.47,0.00,1.20,0,14.67
29417,3,2025-12-30 12:20:00,completed,14.97,0.00,1.33,0,16.30
29418,2,2025-12-29 19:00:00,completed,79.10,0.00,7.02,0,86.12
29419,3,2026-06-05 17:20:00,completed,43.96,0.00,3.90,0,47.86
29420,2,2026-01-06 10:40:00,completed,49.10,0.00,4.36,0,53.46
29421,1,2025-11-07 15:05:00,completed,20.45,0.00,1.81,0,22.26
29422,3,2025-12-02 09:15:00,completed,118.42,2.00,10.33,0,126.75
29423,1,2026-03-02 12:10:00,completed,21.36,0.00,1.90,0,23.26
29424,2,2026-03-12 16:05:00,completed,8.28,0.00,0.73,0,9.01
29425,2,2025-11-22 14:05:00,completed,51.01,1.00,4.44,0,54.45
29426,2,2026-05-22 19:50:00,completed,4.49,1.00,0.31,0,3.80
29427,3,2026-03-21 11:50:00,completed,71.97,0.00,6.39,0,78.36
29428,2,2026-06-03 08:20:00,completed,23.45,0.00,2.08,0,25.53
29429,2,2026-03-05 16:35:00,completed,88.76,4.00,7.52,0,92.28
29430,3,2026-01-01 14:40:00,completed,45.58,0.50,4.00,0,49.08
29431,1,2026-03-29 19:05:00,completed,27.96,0.50,2.44,0,29.90
29432,2,2025-11-18 17:50:00,completed,47.81,0.00,4.24,0,52.05
29433,1,2025-11-25 14:55:00,completed,25.96,0.00,2.30,0,28.26
29434,1,2026-02-04 20:10:00,completed,19.96,0.00,1.77,0,21.73
29435,1,2026-04-29 17:45:00,completed,8.98,0.50,0.75,0,9.23
29436,3,2026-07-06 09:30:00,completed,51.12,1.00,4.45,0,54.57
29437,1,2026-01-11 19:20:00,completed,85.93,1.00,7.54,0,92.47
29438,2,2026-03-14 11:35:00,completed,6.49,0.00,0.58,0,7.07
29439,3,2026-06-19 19:20:00,partially_refunded,90.85,2.00,7.89,9.79,96.74
29440,1,2026-06-11 15:40:00,completed,0.79,0.00,0.07,0,0.86
29441,3,2025-11-12 16:20:00,completed,53.69,1.00,4.68,0,57.37
29442,3,2025-12-10 13:20:00,completed,61.02,1.00,5.33,0,65.35
29443,2,2026-06-01 16:45:00,completed,54.29,0.00,4.82,0,59.11
29444,2,2026-03-31 12:30:00,completed,34.46,0.00,3.06,0,37.52
29445,1,2026-04-22 16:45:00,completed,88.45,2.00,7.67,0,94.12
29446,3,2026-06-26 09:25:00,completed,83.75,0.50,7.39,0,90.64
29447,1,2026-05-19 15:30:00,completed,70.44,0.00,6.25,0,76.69
29448,3,2025-11-08 17:05:00,completed,54.60,1.50,4.71,0,57.81
29449,3,2025-12-10 12:30:00,completed,87.22,0.50,7.70,0,94.42
29450,3,2025-12-20 11:40:00,completed,77.45,4.00,6.52,0,79.97
29451,3,2025-12-06 14:40:00,completed,43.28,2.00,3.66,0,44.94
29452,2,2026-05-23 10:35:00,completed,21.15,0.79,1.81,0,22.17
29453,3,2026-03-02 15:05:00,completed,2.49,0.00,0.22,0,2.71
29454,1,2025-12-20 13:30:00,completed,12.98,0.00,1.15,0,14.13
29455,2,2026-01-19 17:55:00,completed,7.98,0.00,0.71,0,8.69
29456,3,2026-02-26 20:25:00,completed,19.46,1.50,1.59,0,19.55
29457,1,2026-05-25 15:50:00,completed,6.49,1.00,0.49,0,5.98
29458,1,2026-05-01 14:25:00,completed,42.43,0.00,3.77,0,46.20
29459,3,2026-05-03 19:10:00,completed,53.90,3.00,4.52,0,55.42
29460,3,2025-11-25 09:45:00,completed,44.83,0.00,3.98,0,48.81
29461,3,2026-03-16 09:30:00,completed,6.99,0.00,0.62,0,7.61
29462,3,2026-01-03 20:15:00,completed,5.98,0.00,0.53,0,6.51
29463,3,2026-01-25 13:45:00,completed,50.31,0.00,4.47,0,54.78
29464,2,2026-03-30 14:40:00,completed,43.09,0.00,3.82,0,46.91
29465,1,2026-02-08 09:45:00,completed,35.33,0.00,3.14,0,38.47
29466,2,2026-01-15 16:30:00,completed,51.60,2.00,4.40,0,54.00
29467,1,2026-04-28 18:20:00,completed,88.13,1.50,7.69,0,94.32
29468,1,2026-03-14 12:30:00,completed,43.71,2.50,3.66,0,44.87
29469,2,2026-04-19 13:10:00,completed,88.87,1.00,7.80,0,95.67
29470,2,2026-07-18 08:55:00,completed,56.10,0.00,4.98,0,61.08
29471,1,2026-02-18 15:25:00,completed,4.49,0.00,0.40,0,4.89
29472,3,2026-06-06 20:40:00,partially_refunded,78.77,3.00,6.72,6.52,82.49
29473,3,2026-05-17 12:05:00,completed,41.24,0.79,3.59,0,44.04
29474,2,2026-04-29 20:00:00,completed,93.66,2.00,8.13,0,99.79
29475,1,2026-04-01 19:15:00,completed,9.87,0.00,0.88,0,10.75
29476,2,2025-11-21 09:45:00,completed,74.79,0.50,6.59,0,80.88
29477,3,2026-03-07 15:00:00,completed,66.55,0.50,5.86,0,71.91
29478,2,2026-04-25 19:50:00,completed,19.47,2.00,1.55,0,19.02
29479,3,2026-06-13 19:55:00,completed,18.98,0.00,1.68,0,20.66
29480,3,2026-07-13 16:40:00,completed,72.94,0.00,6.47,0,79.41
29481,1,2026-07-29 08:05:00,completed,50.91,0.00,4.52,0,55.43
29482,3,2025-11-09 19:00:00,completed,75.67,0.00,6.72,0,82.39
29483,2,2026-07-17 12:30:00,completed,3.29,0.00,0.29,0,3.58
29484,1,2025-11-09 15:00:00,completed,94.53,0.50,8.35,0,102.38
29485,2,2026-01-28 08:35:00,completed,5.99,0.00,0.53,0,6.52
29486,3,2026-03-27 17:05:00,completed,37.12,0.00,3.29,0,40.41
29487,1,2026-03-25 13:20:00,completed,64.37,1.00,5.62,0,68.99
29488,3,2026-07-10 12:25:00,completed,18.76,0.00,1.66,0,20.42
29489,1,2026-02-13 16:10:00,completed,75.93,0.00,6.74,0,82.67
29490,2,2025-12-02 18:00:00,completed,51.41,0.00,4.56,0,55.97
29491,3,2025-11-08 19:00:00,completed,65.54,0.50,5.77,0,70.81
29492,1,2026-03-02 19:30:00,completed,69.58,3.00,5.91,0,72.49
29493,3,2026-01-19 09:10:00,completed,8.49,0.00,0.75,0,9.24
29494,2,2026-04-13 09:05:00,completed,19.46,0.00,1.73,0,21.19
29495,2,2026-02-02 12:25:00,completed,49.89,1.00,4.34,0,53.23
29496,2,2026-01-28 15:55:00,completed,9.98,0.00,0.89,0,10.87
29497,3,2026-01-29 19:25:00,completed,70.39,1.50,6.11,0,75.00
29498,1,2026-03-07 10:20:00,completed,98.84,0.50,8.73,0,107.07
29499,2,2026-02-15 19:20:00,completed,49.11,0.00,4.36,0,53.47
29500,3,2026-01-08 09:40:00,completed,10.58,0.00,0.94,0,11.52
29501,2,2026-06-20 16:20:00,completed,46.91,0.00,4.16,0,51.07
29502,1,2026-05-09 11:20:00,completed,17.16,0.00,1.52,0,18.68
29503,1,2026-02-13 13:45:00,completed,56.42,1.50,4.87,0,59.79
29504,1,2026-06-13 13:45:00,completed,73.84,6.00,6.02,0,73.86
29505,3,2026-05-07 17:15:00,completed,19.76,0.00,1.75,0,21.51
29506,1,2026-04-01 12:30:00,completed,43.47,0.00,3.86,0,47.33
29507,3,2026-02-28 09:20:00,completed,41.54,0.00,3.69,0,45.23
29508,2,2025-11-12 10:10:00,completed,58.93,0.00,5.23,0,64.16
29509,3,2026-07-10 10:05:00,completed,117.41,1.50,10.29,0,126.20
29510,1,2025-11-11 11:20:00,completed,22.96,0.00,2.04,0,25.00
29511,2,2026-02-07 14:05:00,completed,6.99,0.00,0.62,0,7.61
29512,2,2026-03-27 17:35:00,completed,53.58,2.50,4.53,0,55.61
29513,2,2025-11-05 18:25:00,completed,77.54,0.00,6.88,0,84.42
29514,1,2026-07-04 13:05:00,completed,43.94,0.00,3.90,0,47.84
29515,1,2025-12-31 19:40:00,completed,51.45,0.00,4.57,0,56.02
29516,1,2026-05-15 14:15:00,completed,81.17,3.00,6.94,0,85.11
29517,2,2025-12-05 13:00:00,completed,75.55,2.50,6.48,0,79.53
29518,3,2026-02-28 11:50:00,completed,14.97,0.00,1.33,0,16.30
29519,3,2025-12-25 18:05:00,completed,53.90,0.00,4.78,0,58.68
29520,3,2025-11-09 10:00:00,completed,73.46,2.50,6.30,0,77.26
29521,2,2026-05-25 18:30:00,completed,53.47,2.00,4.57,0,56.04
29522,3,2026-03-18 16:35:00,completed,142.01,1.50,12.47,0,152.98
29523,2,2026-06-08 19:10:00,completed,43.92,2.00,3.72,0,45.64
29524,1,2026-07-30 16:15:00,completed,68.80,0.00,6.11,0,74.91
29525,2,2026-07-04 10:35:00,completed,23.96,0.00,2.13,0,26.09
29526,1,2026-03-11 10:35:00,completed,9.87,0.00,0.88,0,10.75
29527,3,2025-12-18 12:40:00,completed,19.96,1.50,1.64,0,20.10
29528,1,2025-11-25 19:15:00,completed,70.91,0.00,6.29,0,77.20
29529,3,2026-04-22 16:25:00,completed,11.35,0.00,1.01,0,12.36
29530,3,2026-04-01 09:15:00,completed,33.15,0.00,2.94,0,36.09
29531,2,2026-02-05 09:10:00,completed,40.33,0.00,3.58,0,43.91
29532,2,2026-01-05 17:35:00,completed,66.49,1.00,5.81,0,71.30
29533,3,2026-07-14 17:55:00,completed,94.71,0.50,8.36,0,102.57
29534,1,2026-03-05 16:20:00,completed,42.60,2.00,3.60,0,44.20
29535,2,2026-01-21 18:35:00,completed,25.96,1.00,2.22,0,27.18
29536,2,2026-04-19 15:55:00,completed,44.99,0.00,3.99,0,48.98
29537,1,2026-03-15 15:15:00,completed,6.45,0.00,0.57,0,7.02
29538,2,2026-03-18 19:35:00,completed,3.49,0.00,0.31,0,3.80
29539,1,2026-02-22 17:50:00,completed,45.94,1.50,3.94,0,48.38
29540,1,2026-04-22 12:40:00,completed,10.58,0.00,0.94,0,11.52
29541,2,2026-03-21 17:35:00,completed,50.29,2.00,4.29,0,52.58
29542,1,2026-02-11 09:25:00,completed,47.41,1.50,4.07,0,49.98
29543,2,2025-11-28 09:30:00,completed,107.04,1.50,9.37,0,114.91
29544,2,2026-07-07 20:00:00,completed,22.15,0.00,1.97,0,24.12
29545,1,2026-07-19 08:15:00,completed,40.53,0.00,3.60,0,44.13
29546,3,2026-03-06 12:35:00,completed,18.43,0.00,1.64,0,20.07
29547,1,2026-04-24 13:30:00,completed,73.09,0.00,6.49,0,79.58
29548,2,2026-03-30 15:55:00,completed,48.60,2.50,4.09,0,50.19
29549,2,2025-11-10 11:50:00,completed,27.94,0.00,2.48,0,30.42
29550,1,2026-07-23 08:35:00,completed,72.60,0.00,6.44,0,79.04
29551,3,2026-04-16 09:10:00,completed,74.59,0.00,6.62,0,81.21
29552,3,2026-06-21 09:30:00,completed,58.78,1.50,5.08,0,62.36
29553,3,2026-04-09 14:40:00,completed,9.98,0.00,0.89,0,10.87
29554,1,2026-06-30 09:05:00,completed,62.52,0.00,5.55,0,68.07
29555,3,2026-01-15 13:55:00,completed,91.39,0.00,8.11,0,99.50
29556,1,2026-07-28 10:10:00,completed,67.39,2.50,5.76,0,70.65
29557,2,2025-11-24 19:40:00,completed,102.39,0.00,9.09,0,111.48
29558,1,2026-03-20 18:40:00,completed,82.27,0.50,7.26,0,89.03
