adjustment_id,store_id,product_id,adjustment_time,adjustment_type,quantity_delta,notes
5135,3,27,2025-12-07 11:10:00,return,3,Resellable customer return 217
5136,2,41,2026-05-30 18:05:00,return,3,Resellable customer return 220
5137,3,27,2025-12-24 16:30:00,return,4,Resellable customer return 221
5138,1,36,2025-12-20 19:30:00,return,3,Resellable customer return 223
5139,1,16,2026-01-15 15:30:00,return,1,Resellable customer return 224
5140,2,1,2026-05-07 16:55:00,return,2,Resellable customer return 226
5141,3,16,2026-06-13 20:05:00,return,1,Resellable customer return 228
5142,2,19,2026-06-09 20:35:00,return,2,Resellable customer return 229
5143,1,27,2026-04-06 14:15:00,return,3,Resellable customer return 230
5144,2,19,2026-02-04 20:25:00,return,2,Resellable customer return 231
5145,1,21,2026-06-10 13:10:00,return,1,Resellable customer return 232
5146,2,15,2026-05-25 14:20:00,return,4,Resellable customer return 234
5147,3,24,2025-11-12 20:15:00,return,2,Resellable customer return 239
5148,3,43,2026-07-27 09:00:00,return,3,Resellable customer return 240
5149,1,45,2026-07-21 15:35:00,return,1,Resellable customer return 241
5150,2,27,2025-12-23 08:00:00,return,3,Resellable customer return 244
5151,1,40,2025-12-10 19:00:00,return,2,Resellable customer return 248
5152,1,48,2025-12-24 16:10:00,return,3,Resellable customer return 249
5153,2,46,2026-01-06 16:40:00,return,3,Resellable customer return 250
5154,1,45,2026-05-20 15:00:00,return,2,Resellable customer return 251
5155,3,48,2025-12-08 17:10:00,return,2,Resellable customer return 255
5156,1,13,2026-07-30 20:25:00,return,1,Resellable customer return 256
5157,2,23,2025-11-19 19:40:00,return,3,Resellable customer return 257
5158,2,10,2026-07-08 20:00:00,return,2,Resellable customer return 258
5159,2,10,2026-02-04 19:45:00,return,2,Resellable customer return 259
5160,1,10,2026-04-10 11:05:00,return,1,Resellable customer return 261
5161,2,18,2026-03-30 08:00:00,return,1,Resellable customer return 264
5162,2,46,2025-12-30 08:00:00,return,1,Resellable customer return 265
5163,1,47,2026-03-23 08:05:00,return,1,Resellable customer return 267
5164,2,9,2026-01-01 17:30:00,return,1,Resellable customer return 268
5165,3,39,2026-06-22 09:00:00,return,1,Resellable customer return 269
5166,3,17,2026-02-15 20:50:00,return,1,Resellable customer return 270
5167,1,33,2026-07-11 17:20:00,return,1,Resellable customer return 271
5168,2,40,2026-04-27 15:10:00,return,3,Resellable customer return 273
5169,1,45,2026-03-28 15:55:00,return,1,Resellable customer return 277
5170,3,20,2026-07-23 11:55:00,return,1,Resellable customer return 278
5171,1,13,2026-07-20 19:25:00,return,3,Resellable customer return 279
5172,2,20,2026-07-22 12:15:00,return,1,Resellable customer return 280
5173,1,25,2026-06-24 12:20:00,return,2,Resellable customer return 282
5174,2,29,2026-07-29 19:05:00,return,1,Resellable customer return 284
5175,1,33,2026-06-27 20:10:00,return,3,Resellable customer return 285
5176,3,33,2026-03-05 16:40:00,return,1,Resellable customer return 287
5177,3,48,2026-07-21 09:00:00,return,2,Resellable customer return 288
5178,3,23,2026-02-09 18:00:00,return,2,Resellable customer return 290
5179,1,1,2026-07-30 19:30:00,return,1,Resellable customer return 292
5180,1,44,2026-07-18 17:25:00,return,1,Resellable customer return 293
5181,2,43,2026-05-17 16:50:00,return,1,Resellable customer return 294
5182,3,41,2026-02-03 13:25:00,return,1,Resellable customer return 295
5183,1,26,2026-01-27 08:00:00,return,1,Resellable customer return 296
5184,1,16,2026-02-03 17:20:00,return,1,Resellable customer return 297
5185,3,39,2025-12-17 14:35:00,return,4,Resellable customer return 300
5186,3,37,2026-07-17 18:50:00,return,2,Resellable customer return 301
5187,2,31,2026-06-27 08:00:00,return,1,Resellable customer return 303
5188,2,41,2026-02-07 17:50:00,return,3,Resellable customer return 305
5189,3,20,2026-05-01 09:00:00,return,1,Resellable customer return 307
5190,2,30,2026-01-09 11:25:00,return,3,Resellable customer return 308
5191,1,26,2026-01-03 10:15:00,return,3,Resellable customer return 310
5192,2,39,2026-03-21 12:20:00,return,2,Resellable customer return 311
5193,3,14,2025-12-22 09:00:00,return,2,Resellable customer return 313
5194,1,44,2026-03-12 17:55:00,return,4,Resellable customer return 314
5195,2,23,2026-06-05 08:00:00,return,3,Resellable customer return 316
5196,2,44,2026-03-01 08:00:00,return,1,Resellable customer return 317
5197,1,19,2026-02-06 13:50:00,return,2,Resellable customer return 319
5198,3,32,2026-01-10 14:40:00,return,1,Resellable customer return 321
5199,3,41,2026-07-26 09:00:00,return,4,Resellable customer return 324
5200,1,35,2025-11-23 08:00:00,return,3,Resellable customer return 325
5201,2,11,2025-12-09 08:00:00,return,1,Resellable customer return 331
5202,1,14,2026-01-17 15:35:00,return,2,Resellable customer return 332
5203,3,29,2026-02-05 18:45:00,return,1,Resellable customer return 335
5204,3,14,2025-12-15 16:55:00,return,1,Resellable customer return 336
5205,3,43,2026-04-13 13:20:00,return,1,Resellable customer return 337
5206,1,44,2026-04-11 14:35:00,return,2,Resellable customer return 338
5207,1,32,2026-04-13 11:15:00,return,1,Resellable customer return 339
5208,3,47,2025-11-19 09:30:00,return,2,Resellable customer return 340
5209,3,46,2026-01-18 14:45:00,return,2,Resellable customer return 341
5210,1,18,2026-07-31 14:15:00,return,2,Resellable customer return 342
5211,2,17,2025-11-24 18:15:00,return,3,Resellable customer return 343
5212,1,11,2026-01-23 10:05:00,return,3,Resellable customer return 345
5213,1,48,2026-03-20 15:20:00,return,2,Resellable customer return 346
5214,1,21,2026-05-07 15:20:00,return,1,Resellable customer return 347
5215,2,10,2026-02-26 08:00:00,return,1,Resellable customer return 348
5216,2,15,2026-05-20 16:45:00,return,2,Resellable customer return 349
5217,3,15,2026-05-23 18:40:00,return,1,Resellable customer return 350
5218,3,16,2026-07-31 15:35:00,return,1,Resellable customer return 352
5219,3,39,2026-03-27 16:10:00,return,2,Resellable customer return 355
5220,2,48,2026-04-16 18:15:00,return,1,Resellable customer return 356
5221,2,33,2026-03-10 15:55:00,return,1,Resellable customer return 357
5222,1,41,2025-12-14 14:20:00,return,3,Resellable customer return 358
5223,1,13,2026-01-04 18:55:00,return,1,Resellable customer return 359
5224,3,5,2026-06-15 13:55:00,return,1,Resellable customer return 361
5225,3,14,2026-03-18 16:00:00,return,1,Resellable customer return 362
5226,2,48,2026-07-07 17:10:00,return,2,Resellable customer return 365
5227,1,41,2026-07-21 08:00:00,return,3,Resellable customer return 366
5228,3,34,2026-04-09 17:40:00,return,1,Resellable customer return 367
5229,1,5,2025-12-19 14:50:00,return,2,Resellable customer return 368
5230,3,15,2026-02-13 09:00:00,return,1,Resellable customer return 369
5231,2,3,2026-07-05 08:00:00,return,1,Resellable customer return 370
5232,3,45,2026-07-05 14:30:00,return,1,Resellable customer return 371
5233,3,11,2026-06-30 10:20:00,return,1,Resellable customer return 372
5234,2,40,2026-07-29 17:20:00,return,1,Resellable customer return 373
5235,3,11,2026-07-06 09:00:00,return,3,Resellable customer return 374
5236,2,30,2025-12-27 16:55:00,return,3,Resellable customer return 377
5237,2,1,2026-05-10 18:00:00,return,1,Resellable customer return 379
5238,3,17,2026-04-23 12:35:00,return,2,Resellable customer return 380
5239,3,1,2026-02-12 09:00:00,return,3,Resellable customer return 382
5240,1,7,2026-05-22 14:45:00,return,1,Resellable customer return 383
5241,2,32,2026-01-01 18:45:00,return,1,Resellable customer return 384
5242,3,30,2025-12-12 09:00:00,return,4,Resellable customer return 385
5243,3,3,2026-02-14 11:20:00,return,2,Resellable customer return 386
5244,2,28,2026-03-26 18:55:00,return,1,Resellable customer return 387
5245,1,20,2026-04-16 17:25:00,return,1,Resellable customer return 390
5246,2,24,2025-12-25 16:05:00,return,1,Resellable customer return 391
5247,3,45,2026-04-30 14:15:00,return,1,Resellable customer return 392
5248,2,45,2026-07-02 12:40:00,return,2,Resellable customer return 393
5249,1,14,2026-05-05 14:15:00,return,1,Resellable customer return 395
5250,3,39,2026-07-02 15:05:00,return,2,Resellable customer return 397
5251,3,24,2026-07-16 16:20:00,return,1,Resellable customer return 401
5252,2,30,2026-02-17 16:20:00,return,1,Resellable customer return 403
5253,2,11,2025-12-10 08:00:00,return,3,Resellable customer return 404
5254,3,10,2026-07-23 20:25:00,return,3,Resellable customer return 405
5255,3,26,2026-05-08 09:00:00,return,1,Resellable customer return 407
5256,3,9,2026-04-27 09:00:00,return,2,Resellable customer return 408
5257,3,41,2026-05-06 14:15:00,return,1,Resellable customer return 411
5258,3,9,2026-06-03 12:40:00,return,1,Resellable customer return 412
5259,3,16,2025-11-26 09:00:00,return,2,Resellable customer return 413
5260,2,20,2026-03-25 17:30:00,return,1,Resellable customer return 415
5261,1,41,2026-01-06 12:20:00,return,1,Resellable customer return 420
5262,3,47,2026-04-27 20:35:00,return,2,Resellable customer return 422
5263,2,20,2026-05-17 16:30:00,return,2,Resellable customer return 423
5264,3,48,2026-07-07 09:00:00,return,1,Resellable customer return 426
5265,3,24,2026-02-28 16:40:00,return,2,Resellable customer return 429
5266,1,34,2025-11-26 10:35:00,return,2,Resellable customer return 432
5267,2,26,2025-12-11 18:35:00,return,3,Resellable customer return 433
5268,3,18,2026-01-09 14:45:00,return,1,Resellable customer return 434
5269,1,22,2025-12-14 11:05:00,return,3,Resellable customer return 435
5270,2,7,2026-06-09 08:00:00,return,2,Resellable customer return 436
5271,3,29,2026-05-07 17:30:00,return,2,Resellable customer return 437
5272,3,10,2026-02-17 16:05:00,return,1,Resellable customer return 438
5273,1,20,2026-02-11 13:35:00,return,1,Resellable customer return 440
5274,1,44,2026-06-17 08:00:00,return,2,Resellable customer return 443
5275,3,22,2026-03-05 18:30:00,return,2,Resellable customer return 445
5276,1,31,2026-01-14 13:10:00,return,1,Resellable customer return 446
5277,1,48,2026-06-12 10:15:00,return,1,Resellable customer return 448
5278,2,22,2026-01-14 13:50:00,return,1,Resellable customer return 449
5279,1,39,2026-01-04 18:30:00,return,1,Resellable customer return 450
5280,1,10,2026-03-12 19:55:00,return,3,Resellable customer return 452
5281,3,29,2026-02-15 09:00:00,return,4,Resellable customer return 454
5282,2,13,2025-12-19 08:00:00,return,1,Resellable customer return 456
5283,3,22,2026-02-01 17:40:00,return,1,Resellable customer return 457
5284,3,39,2026-05-31 09:00:00,return,3,Resellable customer return 459
5285,2,23,2026-06-03 17:25:00,return,1,Resellable customer return 460
5286,2,35,2026-07-11 16:45:00,return,1,Resellable customer return 462
5287,3,7,2026-07-21 14:30:00,return,1,Resellable customer return 465
5288,2,14,2026-04-12 09:35:00,return,4,Resellable customer return 466
5289,2,10,2026-02-01 15:50:00,return,2,Resellable customer return 467
5290,1,2,2026-02-27 19:20:00,return,3,Resellable customer return 469
5291,2,11,2026-06-14 18:50:00,return,2,Resellable customer return 470
5292,3,40,2026-02-15 13:15:00,return,3,Resellable customer return 472
5293,2,48,2025-11-07 08:00:00,return,4,Resellable customer return 473
5294,1,45,2026-03-07 13:20:00,return,1,Resellable customer return 474
5295,3,32,2026-04-03 12:30:00,return,2,Resellable customer return 476
5296,3,47,2026-05-08 19:15:00,return,2,Resellable customer return 478
5297,2,24,2026-01-03 13:35:00,return,2,Resellable customer return 479
5298,1,45,2026-04-19 11:35:00,return,2,Resellable customer return 481
5299,3,25,2026-07-03 20:20:00,return,1,Resellable customer return 486
5300,3,34,2026-07-17 15:55:00,return,3,Resellable customer return 487
5301,3,29,2026-04-07 14:20:00,return,1,Resellable customer return 488
5302,3,32,2026-05-16 15:35:00,return,3,Resellable customer return 490
5303,1,7,2026-03-27 13:30:00,return,1,Resellable customer return 492
5304,1,18,2026-07-22 11:20:00,return,1,Resellable customer return 494
5305,3,36,2026-06-05 14:50:00,return,4,Resellable customer return 495
5306,2,44,2026-07-24 16:05:00,return,1,Resellable customer return 496
5307,2,11,2026-03-05 12:40:00,return,1,Resellable customer return 498
5308,2,9,2025-12-31 08:00:00,return,1,Resellable customer return 499
5309,2,17,2026-07-06 12:35:00,return,1,Resellable customer return 505
5310,3,28,2026-04-15 09:00:00,return,2,Resellable customer return 506
5311,1,23,2025-12-28 12:00:00,return,1,Resellable customer return 507
5312,1,40,2026-06-15 12:15:00,return,1,Resellable customer return 509
5313,3,5,2025-11-25 13:45:00,return,1,Resellable customer return 510
5314,3,22,2025-12-10 12:05:00,return,1,Resellable customer return 511
5315,2,15,2026-07-31 10:35:00,return,3,Resellable customer return 512
5316,3,47,2026-07-31 18:50:00,return,1,Resellable customer return 513
5317,1,36,2026-01-24 17:55:00,return,1,Resellable customer return 516
5318,2,31,2026-04-19 13:25:00,return,3,Resellable customer return 517
5319,1,1,2025-12-25 19:40:00,return,2,Resellable customer return 518
5320,2,23,2026-07-31 20:56:00,return,1,Resellable customer return 519
5321,2,20,2026-01-06 15:25:00,return,3,Resellable customer return 521
5322,1,11,2026-05-22 21:00:00,return,4,Resellable customer return 525
5323,1,22,2025-11-30 19:00:00,return,1,Resellable customer return 529
5324,2,27,2026-01-13 16:20:00,return,2,Resellable customer return 534
5325,3,11,2025-12-01 09:00:00,return,4,Resellable customer return 535
5326,1,7,2026-06-23 16:40:00,return,2,Resellable customer return 536
5327,2,47,2026-03-31 08:20:00,return,1,Resellable customer return 538
5328,3,18,2026-03-05 09:00:00,return,2,Resellable customer return 539
5329,1,25,2026-05-26 08:00:00,return,3,Resellable customer return 540
5330,1,33,2026-05-14 08:00:00,return,1,Resellable customer return 541
5331,1,11,2025-11-30 20:05:00,return,1,Resellable customer return 543
5332,2,11,2026-05-15 09:55:00,return,1,Resellable customer return 544
5333,3,14,2026-07-31 20:55:00,return,3,Resellable customer return 545
5334,2,20,2026-04-17 11:25:00,return,1,Resellable customer return 546
5335,2,11,2026-05-11 17:35:00,return,2,Resellable customer return 550
5336,3,31,2025-12-28 09:00:00,return,1,Resellable customer return 551
5337,1,36,2026-03-16 09:20:00,return,4,Resellable customer return 552
5338,1,11,2025-12-02 11:05:00,return,3,Resellable customer return 553
5339,1,44,2026-07-31 18:25:00,return,1,Resellable customer return 554
5340,3,39,2026-07-21 09:15:00,return,2,Resellable customer return 557
5341,1,30,2026-02-14 13:35:00,return,2,Resellable customer return 560
5342,2,3,2026-06-29 08:00:00,return,1,Resellable customer return 561
5343,2,27,2026-03-14 15:30:00,return,1,Resellable customer return 562
5344,1,27,2026-03-13 17:50:00,return,1,Resellable customer return 564
5345,3,30,2026-07-31 20:55:00,return,1,Resellable customer return 565
5346,2,11,2026-04-09 08:00:00,return,2,Resellable customer return 566
5347,1,1,2026-04-28 14:25:00,return,1,Resellable customer return 568
5348,2,29,2026-02-15 16:00:00,return,4,Resellable customer return 569
5349,2,19,2026-05-05 14:30:00,return,1,Resellable customer return 571
5350,1,2,2026-07-02 19:50:00,return,1,Resellable customer return 572
5351,3,28,2026-07-31 14:40:00,return,1,Resellable customer return 575
5352,3,13,2025-12-26 18:35:00,return,1,Resellable customer return 576
